A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Country,Fitness,Prediction,Prediction Error,Accuracy,Numerosity,Avg Action Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Experience,Match Count
0.0,#,#,#,1.0,#,#,#,#,#,#,1.0,0.006102048970011405,729.6820224,351.6725111466667,1.8591219874765626e-09,1,17.1735677952,4987,4917,0.18181818181818182,0.0004699776310043076,14,22
0.0,0.0,1.0,0.0,#,0.0,#,#,#,#,0.0,1.0,0.110995616304598,0.0,0.0,1.0,1,15.0,4927,4917,0.5454545454545454,0.00041049504384493656,1,1
#,1.0,1.0,#,0.0,#,1.0,#,#,#,#,0.0,0.023938465286775918,333.33333333333337,277.77777777777777,6.0466176e-09,1,14.333333333333334,4997,4920,0.36363636363636365,0.0003922508196740505,3,5
1.0,1.0,#,1.0,#,1.0,#,#,1.0,0.0,#,0.0,0.0009041782755330043,984.1670325600256,55.591307900354515,1.883499636968831e-05,1,13.295099486962151,4921,4921,0.5454545454545454,0.0003638381631215548,0,0
1.0,1.0,#,#,#,#,#,#,1.0,0.0,0.0,0.0,0.02940945050152117,1000.0,0.0,1.0,1,20.5,4986,4921,0.45454545454545453,0.0005610098932547467,2,2
0.0,0.0,0.0,#,#,#,#,#,#,0.0,#,1.0,0.017047373337276833,333.33333333333337,277.77777777777777,6.0466176e-09,1,19.333333333333332,4983,4923,0.36363636363636365,0.0005290825009556959,3,5
0.0,#,#,1.0,#,#,0.0,1.0,#,0.0,0.0,1.0,0.01056837769342392,833.3333333333333,277.77777777777777,6.0466176e-09,1,18.09631156764672,4923,4923,0.5454545454545454,0.0004952297473595182,0,0
#,0.0,1.0,0.0,1.0,#,0.0,0.0,#,1.0,#,1.0,0.030744042217636394,1000.0,0.0,1.0,1,12.28,4925,4925,0.6363636363636364,0.00033605860922772136,0,0
1.0,#,1.0,#,1.0,#,0.0,#,#,#,#,1.0,0.013909273377694679,1000.0,0.0,1.0,1,29.0,4925,4925,0.36363636363636365,0.000793623751433544,1,2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,#,#,#,0.0,1.0,0.011099561630459802,0.0,0.0,1.0,1,15.0,4927,4927,0.7272727272727273,0.00041049504384493656,0,0
0.0,0.0,#,0.0,#,0.0,1.0,#,0.0,#,#,1.0,0.00351400988431955,312.32,361.1306666666666,1.6280890369487964e-09,1,21.40512,4927,4927,0.5454545454545454,0.0005857797115270752,0,1
1.0,1.0,0.0,#,#,#,#,#,#,#,#,1.0,0.012312841035629801,500.0,250.0,1.0240000000000001e-08,1,27.0,4934,4933,0.2727272727272727,0.0007388910789208858,2,3
#,1.0,0.0,#,0.0,1.0,#,#,#,#,#,1.0,0.09144839308090626,1000.0,0.0,1.0,1,18.0,4934,4934,0.36363636363636365,0.0004925940526139238,2,4
0.0,#,#,#,#,#,#,#,#,0.0,#,1.0,0.009937976059424546,852.5440000000001,232.65279999999998,1.4670961641892114e-08,1,17.781696,4983,4935,0.18181818181818182,0.0004866198719438222,10,16
#,#,0.0,#,1.0,#,#,#,#,#,1.0,1.0,0.12379245369362774,500.0,291.6666666666667,4.737683108228713e-09,1,14.0,4961,4935,0.2727272727272727,0.00038312870758860744,4,11
0.0,#,#,#,0.0,#,0.0,1.0,#,1.0,#,0.0,0.025560278428132095,500.0,250.0,1.0240000000000001e-08,1,19.5,4968,4938,0.45454545454545453,0.0005336435569984175,2,3
#,1.0,0.0,0.0,0.0,#,#,#,#,1.0,0.0,0.0,0.023671581347155995,0.0,0.0,1.0,1,22.0,4968,4938,0.5454545454545454,0.0006020593976392403,1,1
#,0.0,1.0,#,#,#,#,#,#,#,0.0,0.0,0.010102911976558262,700.0,270.0,6.9691719376256324e-09,1,21.2,4941,4941,0.2727272727272727,0.000580166328634177,0,2
1.0,0.0,1.0,#,#,0.0,#,1.0,#,#,#,0.0,0.010102911976558262,700.0,270.0,6.9691719376256324e-09,1,21.72793049385706,4941,4941,0.45454545454545453,0.0005946138520490391,0,0
0.0,#,1.0,#,#,#,1.0,#,#,#,#,1.0,0.01460815217469517,1000.0,0.0,1.0,1,31.0,4942,4942,0.2727272727272727,0.0008483564239462022,1,3
0.0,1.0,#,#,#,#,1.0,1.0,#,#,#,1.0,0.022507777663296646,500.0,250.0,1.0240000000000001e-08,1,23.5,4987,4942,0.36363636363636365,0.0006431089020237339,2,3
0.0,0.0,#,0.0,#,#,#,1.0,#,#,1.0,0.0,0.02224632202746465,1000.0,0.0,1.0,1,17.150399999999998,4944,4944,0.45454545454545453,0.00046934361333054656,0,2
0.0,0.0,1.0,0.0,0.0,#,#,#,#,#,1.0,0.0,0.08446372067303509,1000.0,0.0,1.0,1,8.0,4944,4944,0.5454545454545454,0.0002189306900506328,1,1
0.0,1.0,0.0,0.0,#,0.0,#,#,#,#,#,0.0,0.09188075414613511,1000.0,0.0,1.0,1,13.0,4946,4946,0.45454545454545453,0.0003557623713322783,3,4
1.0,#,1.0,#,#,#,#,1.0,0.0,#,#,0.0,0.00958757320524305,1000.0,0.0,1.0,1,21.330372765487546,4950,4950,0.36363636363636365,0.0005837341535731767,0,1
0.0,0.0,#,1.0,1.0,#,1.0,#,#,1.0,#,1.0,0.0161699494943557,1000.0,0.0,1.0,1,14.9456,4953,4953,0.5454545454545454,0.00040900631515259224,0,0
0.0,0.0,0.0,#,#,#,1.0,#,#,#,0.0,1.0,0.0161699494943557,1000.0,0.0,1.0,1,17.083765428224,4953,4953,0.45454545454545453,0.0004675200692330282,0,1
0.0,#,0.0,#,0.0,1.0,#,#,#,0.0,#,0.0,0.008392492465639575,0.0,0.0,1.0,1,16.81040896,4957,4957,0.45454545454545453,0.0004600393042057676,0,2
#,#,0.0,#,1.0,1.0,1.0,#,#,#,1.0,1.0,0.015474056691963124,333.3333333333333,222.22222222222226,1.845281249999999e-08,1,14.0,4961,4961,0.45454545454545453,0.00038312870758860744,0,1
1.0,#,0.0,0.0,1.0,#,#,#,#,#,1.0,1.0,0.015474056691963124,333.3333333333333,222.22222222222226,1.845281249999999e-08,1,14.0,4961,4961,0.45454545454545453,0.00038312870758860744,0,0
1.0,1.0,#,#,#,#,#,0.0,#,#,1.0,0.0,0.06555922552967487,0.0,0.0,1.0,1,10.0,4982,4973,0.36363636363636365,0.000273663362563291,1,1
#,0.0,1.0,#,1.0,#,0.0,#,#,1.0,#,0.0,0.029542853419282172,1000.0,0.0,1.0,1,11.1792,4974,4974,0.45454545454545453,0.0003059337462767543,0,0
0.0,0.0,1.0,1.0,#,#,0.0,#,#,#,#,1.0,0.08535024882591236,1000.0,0.0,1.0,1,16.0,4974,4974,0.45454545454545453,0.0004378613801012656,2,2
1.0,0.0,1.0,#,0.0,1.0,#,#,1.0,0.0,#,1.0,0.005762603317080868,1000.0,0.0,1.0,1,24.66778099673485,4980,4980,0.6363636363636364,0.0006750667894541311,0,0
1.0,0.0,#,#,#,#,1.0,#,#,#,1.0,1.0,0.05461008102145969,0.0,0.0,1.0,1,13.0,4981,4980,0.36363636363636365,0.0003557623713322783,1,2
1.0,#,#,#,0.0,0.0,1.0,0.0,#,#,1.0,1.0,0.018779717794716357,400.0,160.0,9.5367431640625e-08,1,21.2,4981,4981,0.5454545454545454,0.000580166328634177,0,0
#,0.0,0.0,#,#,#,1.0,#,1.0,1.0,#,1.0,0.018779717794716357,400.0,160.0,9.5367431640625e-08,1,19.435911876608003,4981,4981,0.45454545454545453,0.000531889699863635,0,1
1.0,1.0,0.0,0.0,#,#,1.0,#,#,0.0,#,0.0,0.017649438263013375,1000.0,0.0,1.0,1,19.42256650868335,4986,4986,0.5454545454545454,0.0005315244860375445,0,0
#,1.0,#,#,#,0.0,1.0,#,#,0.0,0.0,0.0,0.04329563841554429,500.0,250.0,1.0240000000000001e-08,1,16.0,4997,4986,0.45454545454545453,0.0004378613801012656,2,2
1.0,0.0,1.0,#,#,1.0,#,#,1.0,#,#,0.0,0.018121846496391158,0.0,0.0,1.0,1,10.0,4989,4989,0.45454545454545453,0.000273663362563291,0,0
#,#,0.0,#,#,#,1.0,#,#,#,#,1.0,0.011775516668391064,1000.0,0.0,1.0,1,33.0,4993,4993,0.18181818181818182,0.0009030890964588604,1,3
#,1.0,1.0,#,#,#,1.0,#,#,#,#,0.0,0.0059790275065981675,0.0,0.0,1.0,1,19.79054729327052,4997,4997,0.2727272727272727,0.0005415947719244248,0,0
0.0,#,#,1.0,#,#,#,#,#,#,#,0.0,0.04838997060061852,1000.0,0.0,1.0,1,10.0,4999,4998,0.18181818181818182,0.000273663362563291,1,1
0.0,1.0,0.0,1.0,#,#,#,#,#,1.0,0.0,1.0,0.029237463279452883,0.0,0.0,1.0,1,9.42467311616,4998,4998,0.5454545454545454,0.00025791877360281955,0,0
0.0,1.0,0.0,#,#,0.0,#,1.0,1.0,#,#,0.0,0.022139574868054814,1000.0,0.0,1.0,1,11.4533758976,4999,4999,0.5454545454545454,0.0003134369360838568,0,0
