Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
3477,0,0,806,1000,26,6,1184.125,0,0,1,0,2,5.560180187225342,3.0442800521850586,1.1701686382293701,0.6959011554718018,0.16698527336120605,0.011177539825439453
3478,0,0,805,1000,26,11,952.0833333333335,0,0,1,0,2,5.5640881061553955,3.045522928237915,1.1719224452972412,0.6965570449829102,0.1670854091644287,0.0111846923828125
3479,0,0,805,1000,30,15,532.1875,0,0,1,0,1,5.568235874176025,3.0467047691345215,1.17397141456604,0.6971979141235352,0.1671903133392334,0.011188745498657227
3480,0,0,805,1000,36,13,1615.6206896551723,0,0,0,0,0,5.569719076156616,3.047980785369873,1.1739726066589355,0.6972231864929199,0.1671903133392334,0.011204957962036133
3481,0,0,805,1000,27,17,1148.25,0,0,0,0,0,5.571049213409424,3.0491528511047363,1.173973798751831,0.6972310543060303,0.1671903133392334,0.011209964752197266
3482,0,0,805,1000,25,16,1314.8571428571427,0,0,0,0,0,5.572386980056763,3.05033278465271,1.1739745140075684,0.6972541809082031,0.1671903133392334,0.011212825775146484
3483,0,0,805,1000,45,12,1189.0,0,0,0,0,0,5.573729038238525,3.051515579223633,1.1739752292633057,0.6972782611846924,0.1671903133392334,0.011215925216674805
3484,0,0,805,1000,18,9,1519.157894736842,0,0,0,0,0,5.574968099594116,3.0526463985443115,1.173976182937622,0.6972930431365967,0.1671903133392334,0.011219024658203125
3485,0,0,805,1000,41,15,1474.060606060606,0,0,0,0,0,5.576857089996338,3.054316520690918,1.173978328704834,0.697319746017456,0.1671903133392334,0.011222124099731445
3486,0,0,805,1000,25,17,1356.3611111111113,0,0,0,0,0,5.578282117843628,3.055560350418091,1.1739792823791504,0.6973485946655273,0.1671903133392334,0.011228322982788086
3487,0,0,805,1000,31,13,1234.0434782608695,0,0,0,0,0,5.579629898071289,3.0567502975463867,1.1739802360534668,0.6973714828491211,0.1671903133392334,0.011231422424316406
3488,0,0,805,1000,37,13,1145.1999999999998,0,0,0,0,0,5.580964088439941,3.05794620513916,1.1739814281463623,0.6973774433135986,0.1671903133392334,0.011235713958740234
3489,0,0,806,1000,54,23,680.0384615384614,0,0,1,0,0,5.585890054702759,3.0591542720794678,1.1766064167022705,0.6980915069580078,0.16734623908996582,0.011238813400268555
3490,0,0,806,1000,31,18,1259.6399999999999,0,0,0,0,0,5.587360858917236,3.060404062271118,1.1766085624694824,0.6981205940246582,0.16734623908996582,0.011245965957641602
3491,0,0,806,1000,39,15,1179.9411764705883,0,1,1,0,2,5.591481924057007,3.061652898788452,1.1783983707427979,0.6988794803619385,0.16750311851501465,0.011250019073486328
3492,0,0,806,1000,38,20,1186.4761904761904,0,0,0,0,0,5.593514919281006,3.06345796585083,1.1784000396728516,0.6988894939422607,0.16750311851501465,0.011255264282226562
3493,0,0,806,1000,30,15,1428.125,0,0,0,0,0,5.594921112060547,3.064700126647949,1.178401231765747,0.6988964080810547,0.16750311851501465,0.011261224746704102
3494,0,0,805,1000,32,18,1158.608695652174,0,0,1,0,2,5.5990729331970215,3.065885066986084,1.180361270904541,0.6995692253112793,0.16765928268432617,0.011265277862548828
3495,0,0,805,1000,24,10,1078.4,0,0,0,0,0,5.6011271476745605,3.0677521228790283,1.1803629398345947,0.6995763778686523,0.16765928268432617,0.011270523071289062
3496,0,0,804,1000,29,13,1835.9,0,0,1,0,2,5.605636119842529,3.0692272186279297,1.1824290752410889,0.700167179107666,0.1678001880645752,0.011277437210083008
3497,0,0,804,1000,42,24,961.52,0,0,0,0,0,5.60724401473999,3.070605993270874,1.1824300289154053,0.7001781463623047,0.1678001880645752,0.011283397674560547
3498,0,0,803,1000,30,12,1387.3846153846152,0,0,1,0,2,5.612675905227661,3.0724680423736572,1.184514045715332,0.7013359069824219,0.16794824600219727,0.01128840446472168
3499,0,0,803,1000,27,9,1146.7857142857142,0,0,0,0,0,5.614069223403931,3.073726177215576,1.184516191482544,0.7013421058654785,0.16794824600219727,0.011295318603515625
3500,0,0,802,1000,21,9,573.6785714285716,1,0,0,0,0,5.6154420375823975,3.074932336807251,1.1845180988311768,0.7013850212097168,0.16794824600219727,0.01129913330078125
3501,0,0,802,1000,19,9,829.2727272727275,0,0,0,0,0,5.617563009262085,3.076908588409424,1.1845190525054932,0.7013909816741943,0.16794824600219727,0.011302947998046875
3502,0,0,802,1000,28,15,498.1578947368421,0,0,1,0,2,5.622175216674805,3.078287363052368,1.1863608360290527,0.7024424076080322,0.16810202598571777,0.011308670043945312
3503,0,0,802,1000,30,19,1354.4,0,0,0,0,0,5.624006032943726,3.0796995162963867,1.1863627433776855,0.7024524211883545,0.1682901382446289,0.011313438415527344
3504,0,0,802,1000,28,8,705.875,0,0,0,0,0,5.626068115234375,3.0815014839172363,1.1863648891448975,0.7024586200714111,0.1683940887451172,0.011319398880004883
3505,0,0,802,1000,23,6,856.1666666666665,0,0,0,0,0,5.627514123916626,3.0828306674957275,1.1863658428192139,0.7024626731872559,0.1683940887451172,0.011324405670166016
3506,0,0,802,1000,34,14,1149.5625,0,0,0,0,0,5.62885594367981,3.084016799926758,1.1863667964935303,0.7024698257446289,0.1683940887451172,0.011329174041748047
3507,0,0,802,1000,47,19,1532.3939393939395,0,0,0,0,0,5.630404949188232,3.0852017402648926,1.1863677501678467,0.7025065422058105,0.16852617263793945,0.011333227157592773
3508,0,0,802,1000,32,17,1144.2083333333335,0,0,0,0,0,5.6318230628967285,3.0864267349243164,1.186368703842163,0.7025396823883057,0.16852617263793945,0.011343240737915039
3509,0,0,802,1000,45,16,1624.3548387096773,0,0,0,0,0,5.633683204650879,3.0880558490753174,1.1863696575164795,0.7025728225708008,0.16852617263793945,0.01134634017944336
3510,0,0,802,1000,26,13,777.8461538461538,0,0,0,0,0,5.635125160217285,3.0893499851226807,1.186370611190796,0.7025785446166992,0.16852617263793945,0.011352300643920898
3511,0,0,802,1000,27,11,1112.842105263158,0,0,0,0,0,5.636608839035034,3.0906786918640137,1.1863718032836914,0.7025976181030273,0.16852617263793945,0.011356115341186523
3512,0,0,803,1000,25,11,670.0769230769229,0,1,1,0,1,5.641231060028076,3.091869831085205,1.1886787414550781,0.7034413814544678,0.16866731643676758,0.01136016845703125
3513,0,0,803,1000,21,10,1483.8947368421052,0,0,0,0,0,5.642632007598877,3.0931198596954346,1.1886796951293945,0.7034592628479004,0.16866731643676758,0.011367082595825195
3514,0,0,803,1000,24,14,1306.157894736842,0,0,0,0,0,5.644020080566406,3.0943517684936523,1.18868088722229,0.7034823894500732,0.16866731643676758,0.01137089729309082
3515,0,0,802,1000,22,12,556.8000000000002,0,0,1,0,2,5.647996187210083,3.0954806804656982,1.1905016899108887,0.7042646408081055,0.1687784194946289,0.011374711990356445
3516,0,0,802,1000,26,13,750.1333333333332,0,0,0,0,0,5.649747133255005,3.0970618724823,1.1905035972595215,0.7042717933654785,0.1687784194946289,0.01137852668762207
3517,0,0,802,1000,30,18,1044.3333333333335,0,0,0,0,0,5.651242256164551,3.098355531692505,1.190504550933838,0.7043006420135498,0.1687784194946289,0.011383533477783203
3518,0,0,802,1000,22,9,841.5454545454545,0,0,0,0,0,5.652533054351807,3.099541425704956,1.1905055046081543,0.7043056488037109,0.1687784194946289,0.01138758659362793
3519,0,0,802,1000,32,15,787.5116279069766,0,0,0,0,0,5.653919219970703,3.1006503105163574,1.1905064582824707,0.7043318748474121,0.1688833236694336,0.01139068603515625
3520,0,0,802,1000,33,16,870.625,0,0,0,0,0,5.655253171920776,3.1018311977386475,1.190507411956787,0.704338788986206,0.1688833236694336,0.011393547058105469
3521,0,0,802,1000,28,17,1122.090909090909,0,0,0,0,0,5.656919002532959,3.1031973361968994,1.1905105113983154,0.7044129371643066,0.1688833236694336,0.011396646499633789
3522,0,0,802,1000,39,16,835.7647058823532,0,1,1,0,2,5.661412000656128,3.1046392917633057,1.1923036575317383,0.7052972316741943,0.16904640197753906,0.011404752731323242
3523,0,0,802,1000,28,16,1060.125,0,0,0,0,0,5.662797927856445,3.1058402061462402,1.1923043727874756,0.7053265571594238,0.16904640197753906,0.011409997940063477
3524,0,0,802,1000,29,17,921.6111111111113,0,0,0,0,0,5.6641151905059814,3.1070053577423096,1.192305326461792,0.7053344249725342,0.16904640197753906,0.011413097381591797
3525,0,0,802,1000,26,9,1015.9000000000001,0,0,0,0,0,5.665827035903931,3.1085782051086426,1.1923069953918457,0.7053406238555908,0.16904640197753906,0.011415958404541016
3526,0,0,801,1000,30,15,738.9117647058824,0,0,1,0,1,5.6695451736450195,3.1097540855407715,1.194162130355835,0.705754280090332,0.16915655136108398,0.01142120361328125
3527,0,0,801,1000,27,11,762.7272727272725,0,0,0,0,0,5.670881032943726,3.110955238342285,1.1941628456115723,0.7057604789733887,0.16915655136108398,0.011427164077758789
3528,0,0,801,1000,47,16,1182.2857142857142,0,1,1,0,2,5.675683975219727,3.112143039703369,1.1960959434509277,0.7071332931518555,0.1692945957183838,0.01143026351928711
3529,0,0,801,1000,26,15,836.6666666666665,0,0,0,0,0,5.6771440505981445,3.113320827484131,1.1960976123809814,0.7071411609649658,0.1694047451019287,0.011437177658081055
3530,0,0,801,1000,20,12,1191.5263157894738,0,0,0,0,0,5.678411960601807,3.114454984664917,1.1960985660552979,0.7071621417999268,0.1694047451019287,0.011441230773925781
3531,0,0,801,1000,35,18,1109.0,0,0,0,0,0,5.679769039154053,3.1156208515167236,1.1960992813110352,0.7071940898895264,0.1694047451019287,0.011444330215454102
3532,0,0,801,1000,20,9,880.1111111111113,0,0,0,0,0,5.681466102600098,3.117091178894043,1.196101427078247,0.7072029113769531,0.1694047451019287,0.011447429656982422
3533,0,0,801,1000,41,15,973.5185185185187,0,0,0,0,0,5.68299412727356,3.118420124053955,1.1961021423339844,0.7072288990020752,0.1694047451019287,0.011454343795776367
3534,0,0,801,1000,20,11,1588.857142857143,0,0,0,0,0,5.684290885925293,3.1195831298828125,1.1961021423339844,0.7072479724884033,0.1694047451019287,0.011458158493041992
3535,0,0,801,1000,27,9,906.8000000000002,0,0,0,0,0,5.685549020767212,3.120732307434082,1.1961030960083008,0.7072529792785645,0.1694047451019287,0.01146245002746582
3536,0,0,800,1000,36,19,1077.52,0,0,1,0,2,5.68988823890686,3.1218721866607666,1.1983423233032227,0.7079100608825684,0.16952276229858398,0.011469602584838867
3537,0,0,800,1000,35,16,801.8235294117649,0,0,0,0,0,5.691372871398926,3.123167037963867,1.198343276977539,0.7079191207885742,0.16952276229858398,0.011476755142211914
3538,0,0,799,1000,28,14,1929.3333333333333,0,1,0,0,2,5.695133209228516,3.1243200302124023,1.2001242637634277,0.7084438800811768,0.1696758270263672,0.011479854583740234
3539,0,0,799,1000,38,21,1096.3636363636365,0,0,0,0,0,5.696502923965454,3.1255030632019043,1.2001254558563232,0.708453893661499,0.1696758270263672,0.01148366928100586
3540,0,0,799,1000,39,17,1219.88,0,0,0,0,0,5.698374032974243,3.127159833908081,1.2001276016235352,0.7084629535675049,0.1696758270263672,0.011487722396850586
3541,0,0,799,1000,35,17,1047.7222222222222,0,0,0,0,0,5.699948072433472,3.128424644470215,1.200129508972168,0.7084720134735107,0.16979384422302246,0.011493682861328125
3542,0,0,799,1000,20,12,1203.5263157894738,0,0,0,0,0,5.701240062713623,3.1295759677886963,1.2001304626464844,0.7084929943084717,0.16979384422302246,0.011497735977172852
3543,0,0,799,1000,31,16,824.7894736842104,0,0,0,0,0,5.702535152435303,3.1307220458984375,1.2001314163208008,0.7084999084472656,0.16979384422302246,0.011500835418701172
3544,0,0,799,1000,21,7,871.4166666666665,0,0,0,0,0,5.703778982162476,3.131866216659546,1.2001326084136963,0.7085130214691162,0.16979384422302246,0.01150369644165039
3545,0,0,799,1000,33,17,939.9615384615386,0,0,0,0,0,5.705312252044678,3.1330995559692383,1.2001357078552246,0.7085788249969482,0.16979384422302246,0.011506795883178711
3546,0,0,799,1000,32,18,1308.75,0,0,0,0,0,5.707062005996704,3.134645462036133,1.2001368999481201,0.7085878849029541,0.16979384422302246,0.011514902114868164
3547,0,0,799,1000,19,4,2177.7692307692305,0,0,0,0,0,5.708302021026611,3.1357975006103516,1.2001380920410156,0.7085978984832764,0.16979384422302246,0.01151895523071289
3548,0,0,799,1000,25,11,745.0,0,1,1,0,2,5.7122509479522705,3.1368887424468994,1.2019269466400146,0.70941162109375,0.16992592811584473,0.011522054672241211
3549,0,0,800,1000,26,12,1083.8461538461538,0,1,1,0,1,5.716907024383545,3.138432741165161,1.203768253326416,0.7102847099304199,0.17009305953979492,0.011525869369506836
3550,0,0,800,1000,34,15,1345.0,0,1,1,0,2,5.721036911010742,3.1396596431732178,1.2055151462554932,0.7111129760742188,0.17024707794189453,0.011532068252563477
3551,0,0,799,1000,22,10,633.3333333333335,0,0,1,0,2,5.725466966629028,3.1412346363067627,1.2073309421539307,0.7118902206420898,0.17035675048828125,0.011538267135620117
3552,0,0,799,1000,32,14,958.875,0,0,1,0,2,5.7296600341796875,3.1424455642700195,1.209139108657837,0.712759256362915,0.17049574851989746,0.011543989181518555
3553,0,0,800,1000,37,16,1328.608695652174,0,1,1,0,1,5.734405994415283,3.144113540649414,1.210930347442627,0.7136726379394531,0.17066597938537598,0.011549711227416992
3554,0,0,800,1000,32,19,1093.590909090909,0,0,0,0,0,5.73583197593689,3.145359516143799,1.2109315395355225,0.713681697845459,0.17066597938537598,0.01155543327331543
3555,0,0,800,1000,40,21,913.181818181818,0,0,0,0,0,5.737330198287964,3.1465954780578613,1.2109324932098389,0.7136917114257812,0.17066597938537598,0.011559486389160156
3556,0,0,800,1000,28,18,1252.2857142857142,0,0,0,0,0,5.739130020141602,3.148200273513794,1.2109334468841553,0.7137017250061035,0.17066597938537598,0.011564254760742188
3557,0,0,800,1000,41,26,498.51612903225805,0,0,1,0,1,5.743351936340332,3.1494312286376953,1.212841272354126,0.7144186496734619,0.17079806327819824,0.011569023132324219
3558,0,0,800,1000,19,10,966.5833333333335,0,0,0,0,0,5.744641065597534,3.1506083011627197,1.2128424644470215,0.714423656463623,0.17079806327819824,0.011573076248168945
3559,0,0,800,1000,39,11,1115.4736842105262,0,0,0,0,0,5.746426105499268,3.152212142944336,1.2128441333770752,0.7144434452056885,0.17079806327819824,0.011577129364013672
3560,0,0,800,1000,23,14,1632.625,0,0,0,0,0,5.748013973236084,3.1535089015960693,1.2128450870513916,0.7144694328308105,0.17091012001037598,0.011583089828491211
3561,0,0,800,1000,26,15,871.1428571428573,0,0,0,0,0,5.749316930770874,3.1546478271484375,1.212846279144287,0.7144951820373535,0.17091012001037598,0.011587381362915039
3562,0,0,800,1000,38,16,795.4117647058824,0,0,0,0,0,5.7506349086761475,3.1558096408843994,1.2128472328186035,0.7145020961761475,0.17091012001037598,0.01159048080444336
3563,0,0,800,1000,17,8,1345.1428571428573,0,0,0,0,0,5.751832962036133,3.1569066047668457,1.2128472328186035,0.7145161628723145,0.17091012001037598,0.01159358024597168
3564,0,0,800,1000,24,8,1428.8000000000002,0,0,0,0,0,5.753048896789551,3.1580166816711426,1.21284818649292,0.7145199775695801,0.17091012001037598,0.011603593826293945
3565,0,0,799,1000,27,19,1330.3600000000001,1,0,1,0,2,5.7572362422943115,3.159583568572998,1.2146413326263428,0.7150230407714844,0.17104005813598633,0.011606693267822266
3566,0,0,799,1000,26,8,585.5555555555557,0,1,0,0,2,5.760977029800415,3.160693645477295,1.2162742614746094,0.7157971858978271,0.17115092277526855,0.011611461639404297
3567,0,0,799,1000,21,7,1363.1538461538462,0,0,0,0,0,5.7627129554748535,3.16228985786438,1.216275930404663,0.7158112525939941,0.17115092277526855,0.011615514755249023
3568,0,0,799,1000,33,11,1237.8125,0,0,0,0,0,5.764207124710083,3.163628578186035,1.2162768840789795,0.7158174514770508,0.17115092277526855,0.011620521545410156
3569,0,0,799,1000,21,9,1654.888888888889,0,0,0,0,0,5.76549506187439,3.164794683456421,1.216278076171875,0.715834379196167,0.17115092277526855,0.011624574661254883
3570,0,0,799,1000,36,15,1692.5925925925926,0,0,0,0,0,5.766825199127197,3.165952444076538,1.2162790298461914,0.7158603668212891,0.17115092277526855,0.011627674102783203
3571,0,0,799,1000,30,19,886.1428571428573,0,0,1,0,2,5.771575927734375,3.167086601257324,1.2186779975891113,0.7167882919311523,0.17126679420471191,0.011630535125732422
3572,0,0,798,1000,18,8,875.1111111111113,0,0,1,0,2,5.775459051132202,3.1682446002960205,1.2204008102416992,0.7175383567810059,0.17137789726257324,0.011648416519165039
3573,0,0,798,1000,40,21,1149.689655172414,0,0,0,0,0,5.7768940925598145,3.16935658454895,1.2204017639160156,0.7175662517547607,0.17148399353027344,0.011652469635009766
3574,0,0,798,1000,33,24,1009.8709677419356,0,0,0,0,0,5.778764963150024,3.1708438396453857,1.2204036712646484,0.7176113128662109,0.17148399353027344,0.01165628433227539
3575,0,0,797,1000,36,15,901.4375,0,0,1,0,2,5.782794237136841,3.172146797180176,1.2221758365631104,0.7182183265686035,0.1716010570526123,0.011662483215332031
3576,0,0,797,1000,32,18,1009.689655172414,0,0,0,0,0,5.784207105636597,3.1733558177948,1.2221765518188477,0.7182493209838867,0.1716010570526123,0.011668682098388672
3577,0,0,797,1000,31,23,961.15625,0,0,0,0,0,5.785610914230347,3.174546718597412,1.222177505493164,0.7182862758636475,0.1716010570526123,0.011672735214233398
3578,0,0,797,1000,32,18,1281.6999999999998,0,0,0,0,0,5.7876551151275635,3.1762545108795166,1.2221782207489014,0.7182953357696533,0.17173027992248535,0.011676788330078125
3579,0,0,799,1000,22,11,463.4666666666667,0,1,0,0,0,5.79224419593811,3.1774065494537354,1.2244503498077393,0.7191963195800781,0.17185449600219727,0.011681795120239258
3580,0,0,799,1000,30,20,966.7333333333331,0,0,0,0,0,5.79370903968811,3.178649663925171,1.2244513034820557,0.719231367111206,0.17185449600219727,0.011687994003295898
3581,0,0,799,1000,29,16,768.0,0,0,0,0,0,5.795695066452026,3.1803066730499268,1.2244532108306885,0.7192404270172119,0.1719815731048584,0.011692047119140625
3582,0,0,799,1000,27,15,600.6111111111113,0,0,0,0,0,5.797053098678589,3.1815037727355957,1.224454402923584,0.7192482948303223,0.1719815731048584,0.01169729232788086
3583,0,0,800,1000,34,21,766.4230769230771,0,1,1,0,1,5.801270961761475,3.182677745819092,1.2262632846832275,0.7201404571533203,0.17213058471679688,0.011701107025146484
3584,0,0,800,1000,23,9,985.8000000000002,0,0,0,0,0,5.8031370639801025,3.1843817234039307,1.2262654304504395,0.7201623916625977,0.17213058471679688,0.011705160140991211
3585,0,0,800,1000,32,12,649.0666666666666,0,0,0,0,0,5.804543972015381,3.185636520385742,1.226266622543335,0.7201683521270752,0.17213058471679688,0.011711359024047852
3586,0,0,800,1000,27,12,1103.0555555555557,0,0,1,0,1,5.808758020401001,3.186880588531494,1.2280917167663574,0.7210605144500732,0.17224740982055664,0.011715412139892578
3587,0,0,800,1000,39,12,1100.8461538461538,0,0,0,0,0,5.810113906860352,3.1880946159362793,1.2280926704406738,0.7210676670074463,0.17224740982055664,0.011719465255737305
3588,0,0,800,1000,39,11,1853.4166666666667,0,0,0,0,0,5.812029123306274,3.189818859100342,1.2280948162078857,0.721092700958252,0.17224740982055664,0.011723518371582031
