Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
4650,1.0,0.5075454545454554,730,1000,17,12,732.3571428571427,0,1,0,0,2,7.1314592361450195,4.01491117477417,1.485649585723877,0.7936205863952637,0.20613336563110352,0.02558279037475586
4651,1.0,0.5075454545454554,730,1000,26,11,918.5999999999999,0,0,0,0,0,7.132565021514893,4.015911102294922,1.4856505393981934,0.7936205863952637,0.20613336563110352,0.025587797164916992
4652,1.0,0.5075454545454554,729,1000,23,12,346.7692307692305,0,0,1,0,2,7.135643243789673,4.016870021820068,1.4869778156280518,0.7941865921020508,0.20624136924743652,0.025593042373657227
4653,1.0,0.5075454545454554,728,1000,24,19,1312.1470588235293,1,0,1,0,1,7.138233184814453,4.01786732673645,1.4882338047027588,0.7942852973937988,0.2063302993774414,0.025597810745239258
4654,1.0,0.5075454545454554,728,1000,26,10,1424.6923076923076,0,0,0,0,0,7.139528274536133,4.018834114074707,1.4882347583770752,0.7942852973937988,0.2064831256866455,0.025601863861083984
4655,1.0,0.5075454545454554,728,1000,18,8,1470.0714285714284,0,0,0,0,0,7.140876054763794,4.020054340362549,1.4882357120513916,0.7942852973937988,0.2064831256866455,0.025609731674194336
4656,1.0,0.5075454545454554,728,1000,32,19,1212.4444444444443,0,0,1,0,1,7.144217252731323,4.021170139312744,1.4897024631500244,0.7947521209716797,0.20659494400024414,0.02561783790588379
4657,1.0,0.5075454545454554,728,1000,28,14,1537.1379310344828,0,0,0,0,0,7.1453540325164795,4.022181987762451,1.4897024631500244,0.7947521209716797,0.20659494400024414,0.025623798370361328
4658,1.0,0.5075454545454554,728,1000,16,7,846.1111111111113,0,0,0,0,0,7.146387338638306,4.0231359004974365,1.4897024631500244,0.7947521209716797,0.20659494400024414,0.025629043579101562
4659,1.0,0.5075454545454554,728,1000,30,9,441.2222222222226,0,0,0,0,0,7.147449254989624,4.024101734161377,1.4897034168243408,0.7947521209716797,0.20659494400024414,0.025632858276367188
4660,1.0,0.5075454545454554,728,1000,18,6,270.57142857142844,0,0,0,0,0,7.148507118225098,4.025087833404541,1.4897043704986572,0.7947521209716797,0.20659494400024414,0.025636911392211914
4661,1.0,0.5075454545454554,728,1000,16,10,773.6363636363635,0,1,1,0,2,7.15168833732605,4.026026725769043,1.4910545349121094,0.795428991317749,0.20671296119689941,0.02564072608947754
4662,1.0,0.5075454545454554,730,1000,30,8,1203.4615384615386,0,1,1,0,0,7.154892206192017,4.026995897293091,1.492403507232666,0.7961070537567139,0.2068188190460205,0.025644540786743164
4663,1.0,0.5075454545454554,730,1000,18,15,503.29411764705856,0,0,0,0,0,7.155972242355347,4.027959108352661,1.4924044609069824,0.7961070537567139,0.2068188190460205,0.025649547576904297
4664,1.0,0.5075454545454554,729,1000,27,13,1795.75,1,0,1,0,1,7.158869981765747,4.028942108154297,1.4937982559204102,0.7963969707489014,0.20692992210388184,0.02565455436706543
4665,1.0,0.5075454545454554,729,1000,26,11,1734.8076923076924,0,0,0,0,0,7.159905195236206,4.029872179031372,1.4937982559204102,0.7963969707489014,0.20692992210388184,0.025659561157226562
4666,1.0,0.5075454545454554,729,1000,30,15,1535.0500000000002,0,0,0,0,0,7.161067008972168,4.030815362930298,1.4937992095947266,0.7963969707489014,0.2070169448852539,0.02566361427307129
4667,1.0,0.5075454545454554,729,1000,30,14,740.625,0,0,0,0,0,7.162261962890625,4.031766176223755,1.4937992095947266,0.7963969707489014,0.20712995529174805,0.025667667388916016
4668,1.0,0.5075454545454554,729,1000,31,16,1407.8965517241381,0,0,0,0,0,7.163506269454956,4.032747030258179,1.493800163269043,0.7963969707489014,0.20725059509277344,0.02567577362060547
4669,1.0,0.5075454545454554,729,1000,24,11,1479.7391304347825,0,0,1,0,2,7.166617155075073,4.0337018966674805,1.4951391220092773,0.7970101833343506,0.20734453201293945,0.025679588317871094
4670,1.0,0.5075454545454554,730,1000,30,16,666.4444444444443,0,1,1,0,1,7.169839143753052,4.034700870513916,1.4964311122894287,0.7976653575897217,0.20747733116149902,0.025684833526611328
4671,1.0,0.5075454545454554,729,1000,24,12,858.6470588235293,0,0,1,0,2,7.172913312911987,4.035758972167969,1.4978022575378418,0.7980906963348389,0.20757150650024414,0.025689125061035156
4672,1.0,0.5075454545454554,729,1000,20,11,642.3333333333335,0,0,0,0,0,7.173981189727783,4.036722660064697,1.4978032112121582,0.7980906963348389,0.20757150650024414,0.025694847106933594
4673,1.0,0.5075454545454554,729,1000,19,11,695.0,0,1,1,0,2,7.177260160446167,4.037707805633545,1.4991893768310547,0.798790693283081,0.20767426490783691,0.02569866180419922
4674,1.0,0.5075454545454554,729,1000,23,12,686.1428571428573,0,0,0,0,0,7.178336143493652,4.038678169250488,1.4991905689239502,0.798790693283081,0.20767426490783691,0.02570366859436035
4675,1.0,0.5075454545454554,731,1000,23,11,870.5833333333335,0,0,1,0,0,7.181523323059082,4.039683103561401,1.5004596710205078,0.7994914054870605,0.2077791690826416,0.025707721710205078
4676,1.0,0.5075454545454554,731,1000,29,13,794.1923076923076,0,0,0,0,0,7.182632207870483,4.040674924850464,1.5004606246948242,0.7994914054870605,0.2077791690826416,0.025711536407470703
4677,1.0,0.5075454545454554,731,1000,24,15,859.0,0,0,0,0,0,7.183700323104858,4.041623830795288,1.5004615783691406,0.7994914054870605,0.2077791690826416,0.02571558952331543
4678,1.0,0.5075454545454554,731,1000,16,6,2308.5,0,0,0,0,0,7.184746980667114,4.04259991645813,1.500462532043457,0.7994914054870605,0.2077791690826416,0.025719404220581055
4679,1.0,0.5075454545454554,731,1000,26,12,1368.75,0,0,0,0,0,7.185795068740845,4.043543815612793,1.5004634857177734,0.7994914054870605,0.2077791690826416,0.02572345733642578
4680,1.0,0.5075454545454554,731,1000,18,7,1322.4,0,0,0,0,0,7.1868672370910645,4.044538736343384,1.5004644393920898,0.7994914054870605,0.2077791690826416,0.025727510452270508
4681,1.0,0.5075454545454554,733,1000,17,12,2163.521739130435,0,1,1,0,0,7.189985990524292,4.045515537261963,1.5016992092132568,0.8001682758331299,0.20790815353393555,0.025730371475219727
4682,1.0,0.5075454545454554,733,1000,9,6,1901.769230769231,0,0,0,0,0,7.191097259521484,4.046459674835205,1.5016992092132568,0.8001682758331299,0.20800328254699707,0.025734424591064453
4683,1.0,0.5075454545454554,733,1000,25,15,1462.8928571428573,0,0,0,0,0,7.192183017730713,4.047425746917725,1.5016992092132568,0.8001682758331299,0.20800328254699707,0.02573847770690918
4684,1.0,0.5075454545454554,732,1000,11,3,1727.25,0,0,1,0,1,7.194988012313843,4.04838490486145,1.503019094467163,0.8005743026733398,0.20806622505187988,0.025742530822753906
4685,1.0,0.5075454545454554,732,1000,19,10,1353.090909090909,0,0,0,0,0,7.19602108001709,4.049328088760376,1.503019094467163,0.8005743026733398,0.20806622505187988,0.02574777603149414
4686,1.0,0.5075454545454554,731,1000,28,10,1000.75,0,1,1,0,2,7.199146270751953,4.0502707958221436,1.5043399333953857,0.8012290000915527,0.20817017555236816,0.025751829147338867
4687,1.0,0.5075454545454554,731,1000,25,12,1551.7083333333335,0,0,0,0,0,7.200430154800415,4.051341533660889,1.5043408870697021,0.8012290000915527,0.20826101303100586,0.0257570743560791
4688,1.0,0.5075454545454554,731,1000,28,12,2228.230769230769,0,0,1,0,1,7.203562259674072,4.052290439605713,1.5057499408721924,0.8018081188201904,0.20833706855773926,0.025762319564819336
4689,1.0,0.5075454545454554,730,1000,15,8,895.090909090909,0,0,1,0,2,7.206600189208984,4.053234338760376,1.5070598125457764,0.8024280071258545,0.20841217041015625,0.02576756477355957
4690,1.0,0.5075454545454554,730,1000,17,11,281.909090909091,0,0,0,0,0,7.2076380252838135,4.054177284240723,1.5070610046386719,0.8024280071258545,0.20841217041015625,0.025771379470825195
4691,1.0,0.5075454545454554,730,1000,20,9,1357.0,0,0,0,0,0,7.2086262702941895,4.05508017539978,1.5070610046386719,0.8024280071258545,0.20841217041015625,0.025775671005249023
4692,1.0,0.5075454545454554,730,1000,32,21,1051.7647058823532,0,0,0,0,0,7.20971417427063,4.056027173995972,1.5070619583129883,0.8024280071258545,0.20841217041015625,0.02577948570251465
4693,1.0,0.5075454545454554,730,1000,33,17,1050.681818181818,0,0,0,0,0,7.210770130157471,4.0569541454315186,1.5070631504058838,0.8024280071258545,0.20841217041015625,0.025783300399780273
4694,1.0,0.5075454545454554,729,1000,22,8,919.6363636363635,0,0,1,0,2,7.213881254196167,4.057891130447388,1.5083842277526855,0.8030920028686523,0.2085120677947998,0.025787353515625
4695,1.0,0.5075454545454554,729,1000,29,11,1137.1333333333332,0,0,0,0,0,7.214921951293945,4.05882716178894,1.5083849430084229,0.8030920028686523,0.2085120677947998,0.025791406631469727
4696,1.0,0.5075454545454554,729,1000,17,8,733.6999999999998,0,1,0,0,2,7.217918157577515,4.059718132019043,1.5096628665924072,0.8037378787994385,0.20860600471496582,0.025795459747314453
4697,1.0,0.5075454545454554,729,1000,30,11,703.1538461538462,0,0,1,0,1,7.221066951751709,4.060709238052368,1.510998010635376,0.804354190826416,0.20870018005371094,0.025799274444580078
4698,1.0,0.5075454545454554,727,1000,24,15,1512.875,2,0,1,0,2,7.223509073257446,4.061666488647461,1.5122640132904053,0.8043642044067383,0.20878219604492188,0.02580428123474121
4699,1.0,0.5075454545454554,727,1000,25,15,490.875,0,0,0,0,0,7.224602222442627,4.062642335891724,1.5122652053833008,0.8043642044067383,0.20878219604492188,0.025808334350585938
4700,1.0,0.5075454545454554,727,1000,29,9,2122.4761904761904,0,0,1,0,1,7.227530002593994,4.063617467880249,1.5134923458099365,0.804917573928833,0.20885705947875977,0.025812387466430664
4701,1.0,0.5075454545454554,727,1000,24,12,1502.8148148148148,0,0,0,0,0,7.2285802364349365,4.064565420150757,1.5134923458099365,0.804917573928833,0.20885705947875977,0.025816679000854492
4702,1.0,0.5075454545454554,727,1000,24,12,1163.6666666666665,0,0,0,0,0,7.22963809967041,4.06552267074585,1.513493537902832,0.804917573928833,0.20885705947875977,0.02582073211669922
4703,1.0,0.5075454545454554,726,1000,28,21,1835.860465116279,0,0,1,0,1,7.232524156570435,4.0664894580841064,1.5147786140441895,0.8053064346313477,0.20894932746887207,0.025824785232543945
4704,1.0,0.5075454545454554,726,1000,12,6,947.7777777777778,0,0,0,0,0,7.233550071716309,4.067445516586304,1.5147786140441895,0.8053064346313477,0.20894932746887207,0.025828838348388672
4705,1.0,0.5075454545454554,726,1000,18,8,1671.318181818182,0,0,0,0,0,7.234575271606445,4.0683934688568115,1.5147786140441895,0.8053064346313477,0.20894932746887207,0.0258328914642334
4706,1.0,0.5075454545454554,726,1000,28,13,2196.40625,1,1,0,0,1,7.237338066101074,4.069381475448608,1.5160157680511475,0.8056254386901855,0.20905637741088867,0.02583599090576172
4707,1.0,0.5075454545454554,726,1000,20,11,1560.1428571428573,0,0,0,0,0,7.238348007202148,4.070294380187988,1.5160167217254639,0.8056254386901855,0.20905637741088867,0.02584075927734375
4708,1.0,0.5075454545454554,727,1000,23,14,1177.3333333333335,1,1,0,0,0,7.241126298904419,4.071221590042114,1.517310619354248,0.8059482574462891,0.20917057991027832,0.025845050811767578
4709,1.0,0.5075454545454554,727,1000,25,15,564.8235294117649,0,0,0,0,0,7.242186069488525,4.072162866592407,1.517310619354248,0.8059482574462891,0.20917057991027832,0.02584981918334961
4710,1.0,0.5075454545454554,727,1000,30,20,1147.2272727272725,0,1,0,0,2,7.245307207107544,4.073120594024658,1.5185706615447998,0.8065800666809082,0.20929265022277832,0.025854825973510742
4711,1.0,0.5075454545454554,727,1000,20,13,1583.4333333333334,0,0,0,0,0,7.2463133335113525,4.074021339416504,1.5185716152191162,0.8065800666809082,0.20929265022277832,0.025858640670776367
4712,1.0,0.5075454545454554,727,1000,29,17,1929.7297297297296,0,0,0,0,0,7.247406244277954,4.074990272521973,1.5185725688934326,0.8065800666809082,0.20929265022277832,0.025862455368041992
4713,1.0,0.5075454545454554,727,1000,25,11,2315.625,0,0,0,0,0,7.2484681606292725,4.075956344604492,1.5185725688934326,0.8065800666809082,0.20929265022277832,0.025865554809570312
4714,1.0,0.5075454545454554,727,1000,16,6,2669.333333333333,0,0,0,0,0,7.249476194381714,4.076898097991943,1.518573522567749,0.8065800666809082,0.20929265022277832,0.02586960792541504
4715,1.0,0.5075454545454554,728,1000,21,11,300.2666666666664,0,1,0,0,1,7.2525622844696045,4.077822208404541,1.5198826789855957,0.8072292804718018,0.2093968391418457,0.02587270736694336
4716,1.0,0.5075454545454554,728,1000,9,4,854.5999999999999,0,0,0,0,0,7.253566265106201,4.078766107559204,1.519883632659912,0.8072292804718018,0.2093968391418457,0.025876522064208984
4717,1.0,0.5075454545454554,728,1000,22,12,1425.1851851851852,0,0,0,0,0,7.254600286483765,4.079701900482178,1.519883632659912,0.8072292804718018,0.2093968391418457,0.02588033676147461
4718,1.0,0.5075454545454554,728,1000,21,11,1488.65,0,0,0,0,0,7.2556610107421875,4.0806708335876465,1.5198845863342285,0.8072292804718018,0.2093968391418457,0.025883197784423828
4719,1.0,0.5075454545454554,728,1000,21,8,1602.818181818182,0,0,0,0,0,7.256655216217041,4.081586122512817,1.5198845863342285,0.8072292804718018,0.2093968391418457,0.02588629722595215
4720,1.0,0.5075454545454554,729,1000,17,9,1159.5454545454545,0,0,1,0,1,7.259667158126831,4.082520246505737,1.5212175846099854,0.807819128036499,0.20946383476257324,0.025890350341796875
4721,1.0,0.5075454545454554,729,1000,15,9,1290.0,0,0,0,0,0,7.260794162750244,4.083458185195923,1.5212187767028809,0.807819128036499,0.20956182479858398,0.025895118713378906
4722,1.0,0.5075454545454554,729,1000,17,7,507.55555555555566,0,0,0,0,0,7.261787176132202,4.084376096725464,1.5212187767028809,0.807819128036499,0.20956182479858398,0.025899171829223633
4723,1.0,0.5075454545454554,729,1000,24,15,1828.962962962963,0,1,1,0,2,7.264907121658325,4.085313081741333,1.5225236415863037,0.8084650039672852,0.2096719741821289,0.025902986526489258
4724,1.0,0.5075454545454554,729,1000,27,14,638.0,0,0,0,0,0,7.265961170196533,4.086251258850098,1.5225245952606201,0.8084650039672852,0.2096719741821289,0.025907039642333984
4725,1.0,0.5075454545454554,729,1000,22,12,579.3999999999996,0,0,0,0,0,7.267008066177368,4.0871992111206055,1.5225245952606201,0.8084650039672852,0.2096719741821289,0.02591109275817871
4726,1.0,0.5075454545454554,729,1000,18,5,1598.0,0,0,0,0,0,7.2680041790008545,4.08813214302063,1.5225255489349365,0.8084650039672852,0.2096719741821289,0.02591419219970703
4727,1.0,0.5075454545454554,728,1000,20,9,1487.6296296296296,0,0,1,0,2,7.271072149276733,4.0890302658081055,1.5240554809570312,0.8089392185211182,0.2097477912902832,0.025918245315551758
4728,1.0,0.5075454545454554,728,1000,25,15,1603.794117647059,0,0,0,0,0,7.2721662521362305,4.090006113052368,1.5240554809570312,0.8089392185211182,0.2097477912902832,0.025922298431396484
4729,1.0,0.5075454545454554,728,1000,20,4,1083.8333333333335,0,0,0,0,0,7.273242235183716,4.0909483432769775,1.5240554809570312,0.8089392185211182,0.20981383323669434,0.02592635154724121
4730,1.0,0.5075454545454554,728,1000,25,7,1041.3333333333335,0,0,0,0,0,7.274323225021362,4.091879367828369,1.5240564346313477,0.8089392185211182,0.20987868309020996,0.025931358337402344
4731,1.0,0.5075454545454554,728,1000,22,10,1308.4545454545455,0,1,1,0,2,7.277372121810913,4.092806339263916,1.525348424911499,0.8095672130584717,0.20998263359069824,0.02593541145324707
4732,1.0,0.5075454545454554,728,1000,29,5,1203.0,0,0,1,0,1,7.280300140380859,4.093722343444824,1.5266125202178955,0.8101394176483154,0.21007466316223145,0.0259401798248291
4733,1.0,0.5075454545454554,728,1000,18,6,1536.875,0,1,1,0,2,7.283466100692749,4.094649314880371,1.5279855728149414,0.8108134269714355,0.21018648147583008,0.025944232940673828
4734,1.0,0.5075454545454554,730,1000,20,14,1166.625,0,0,1,0,0,7.286658048629761,4.095596075057983,1.529252529144287,0.8115112781524658,0.21030235290527344,0.025949478149414062
4735,1.0,0.5075454545454554,730,1000,13,6,1066.8333333333335,0,1,1,0,2,7.28977108001709,4.096522331237793,1.5305545330047607,0.8122062683105469,0.21041560173034668,0.025954723358154297
4736,1.0,0.5075454545454554,730,1000,30,13,1192.8928571428573,0,0,0,0,0,7.290857315063477,4.09749436378479,1.5305557250976562,0.8122062683105469,0.21041560173034668,0.025958776473999023
4737,1.0,0.5075454545454554,730,1000,14,8,1113.2222222222222,0,1,0,0,2,7.293914079666138,4.098413467407227,1.5318686962127686,0.8128383159637451,0.2105274200439453,0.02596259117126465
4738,1.0,0.5075454545454554,729,1000,25,12,1470.6399999999999,1,1,0,0,2,7.296818256378174,4.099419593811035,1.5332248210906982,0.8131551742553711,0.21063947677612305,0.025966644287109375
4739,1.0,0.5075454545454554,729,1000,19,9,1422.9166666666665,0,0,0,0,0,7.297953128814697,4.10046648979187,1.5332248210906982,0.8131551742553711,0.21063947677612305,0.025971651077270508
4740,1.0,0.5075454545454554,729,1000,24,13,1629.5333333333333,0,0,1,0,1,7.300863265991211,4.101393461227417,1.5344479084014893,0.8137001991271973,0.2107405662536621,0.025975704193115234
4741,1.0,0.5075454545454554,728,1000,18,5,575.1999999999998,0,0,1,0,1,7.3036181926727295,4.102316379547119,1.5356709957122803,0.814171314239502,0.21080470085144043,0.02597975730895996
4742,1.0,0.5075454545454554,728,1000,18,5,668.3333333333335,0,0,0,0,0,7.304595232009888,4.103224277496338,1.5356719493865967,0.814171314239502,0.21080470085144043,0.025983810424804688
4743,1.0,0.5075454545454554,727,1000,22,9,458.5,0,0,1,0,2,7.307796239852905,4.104408264160156,1.5369820594787598,0.814711332321167,0.21087980270385742,0.025987625122070312
4744,1.0,0.5075454545454554,727,1000,41,14,1201.090909090909,0,1,1,0,2,7.311499118804932,4.105353116989136,1.5388894081115723,0.8153173923492432,0.21098899841308594,0.025992870330810547
4745,1.0,0.5075454545454554,727,1000,28,14,862.0526315789475,0,0,0,0,0,7.3130669593811035,4.106666326522827,1.5388906002044678,0.8153173923492432,0.21098899841308594,0.026016950607299805
4746,1.0,0.5075454545454554,727,1000,21,7,888.1999999999998,0,0,0,0,0,7.314441204071045,4.107935190200806,1.5388915538787842,0.8153173923492432,0.21098899841308594,0.02602410316467285
4747,1.0,0.5075454545454554,727,1000,19,9,1061.294117647059,0,1,1,0,2,7.317707061767578,4.108868360519409,1.5403132438659668,0.8160083293914795,0.21110820770263672,0.02603006362915039
4748,1.0,0.5075454545454554,727,1000,26,16,551.5789473684208,0,0,0,0,0,7.319184064865112,4.11005163192749,1.5403144359588623,0.8160083293914795,0.2112269401550293,0.026035308837890625
4749,1.0,0.5075454545454554,728,1000,17,8,1393.5714285714284,0,0,1,0,0,7.321980237960815,4.1109397411346436,1.5415353775024414,0.8165283203125,0.2113039493560791,0.026041030883789062
